City,Zip,Station,Address,Base,Discount,Lat,Long,Net
Westfield,01085,CITGO,"27 Southwick Rd, 01085",3.69,-,42.1003913,-72.7636975,3.69
Westfield,01085,Big Y Express,"330 E Main St, 01085",3.74,Big Y,42.1137756,-72.7238961,3.69
Westfield,01085,Cumberland Farms,"69 Main St, 01085",3.74,Cumberland,42.1202361,-72.7456415,3.64
Westfield,01085,Sunoco,"163 Meadow St, 01085",3.99,Sunoco,42.1206555,-72.7397845,3.96
Westfield,01085,Irving,"1400 Russel Rd, 01085",3.79,-,41.4647535,-73.2224032,3.79
Chicopee,01020,Sunoco,"2041 Memorial Dr, 01020",3.39,Sunoco,42.2131424,-72.5723361,3.36
Chicopee,01020,F.L. Roberts,"2012 Memorial Dr, 01020",3.45,-,42.210334,-72.5714232,3.45
Chicopee,01020,BP,"1423 Memorial Dr, 01020",3.44,BP,42.1960997,-72.5739353,3.39
Chicopee,01020,Stop & Shop,"672 Memorial Dr, 01020",3.55,Stop & Shop,42.1759775,-72.5763068,3.45
Chicopee,01020,Sunoco,"500 Montgomery St, 01020",3.59,Sunoco,42.1743862,-72.5869497,3.56
Chicopee,01020,Pride,"363 Burnett Rd, 01020",3.59,Pride,42.1661787,-72.5451161,3.49
Chicopee,01020,Pilot,"357 Burnett Rd, 01020",3.57,-,42.1661237,-72.546029,3.57
Chicopee,01020,Cumberland Farms,"1061 Memorial Dr, 01020",3.55,Cumberland,42.1870792,-72.5769006,3.45
Chicopee,01020,Sunoco,"560 East St, 01020",3.69,Sunoco,42.1480861,-72.5642343,3.66
Chicopee,01020,CITGO,"1875 Memorial Dr, 01020",3.79,-,42.2082465,-72.571413,3.79
Holyoke,01040,Racing Mart,"330 Main St, 01040",3.49,-,42.2000394,-72.6061084,3.49
South Hadley,01075,Cumberland Farms,"507 Newton St, 01075",3.69,Cumberland,42.2374802,-72.5816164,3.59
South Hadley,01075,White Wing,"568 Newton St, 01075",3.49,-,42.2396215,-72.5815538,3.49
South Hadley,01075,Mobil,"483 Granby Rd, 01075",3.95,Mobil,42.2350955,-72.5629626,3.92
Easthampton,01027,F.L. Roberts,"124 Northampton St, 01027",3.89,-,42.2789978,-72.6713843,3.89
Easthampton,01027,Cumberland Farms,"231 Northampton St, 01027",3.98,Cumberland,42.2870731,-72.6626681,3.88
Easthampton,01027,Pride,"60 Union St, 01027",3.89,Pride,42.2681716,-72.6714491,3.79
Northampton,01060,Pride,"375 King St, 01060",3.79,Pride,42.3374852,-72.6366284,3.69
Northampton,01060,Stop & Shop,"228 King St, 01060",3.79,Stop & Shop,42.3290172,-72.6358623,3.69
Northampton,01060,Big Y Express,"188 N King St, 01060",3.79,Big Y,42.3289047,-72.633738,3.74
Northampton,01060,Sunoco,"776 N King St, 01060",3.85,Sunoco,42.3622644,-72.6390352,3.82
Hadley,01035,Cumberland Farms,"109 Russell St, 01035",3.79,Cumberland,42.3414532,-72.5946062,3.69
Hadley,01035,Mobil,"110 Russell St, 01035",3.79,Mobil,42.3424399,-72.595176,3.76
Hadley,01035,Big Y Express,"73 Russell St, 01035",3.89,Big Y,42.3405615,-72.6018812,3.84
Hadley,01035,Pride,"25 Russell St, 01035",3.99,Pride,42.33861,-72.60906,3.89
Amherst,01002,Speedway,"468 West St, 01002",3.94,Speedway,42.3420911,-72.5198559,3.89
Amherst,01002,F.L. Roberts,"399 Northampton Rd, 01002",3.93,-,42.3661824,-72.5351597,3.93
Ludlow,01033,Cumberland Farms,"74 W State St, 01033",3.69,Cumberland,42.2466124,-72.5432172,3.59
South Deerfield,01373,Roady's,"372 State Rd., 01373",3.99,-,42.4694152,-72.6145614,3.99
South Deerfield,01373,Irving,"1 Sunderland Rd, 01373",3.99,-,42.4685118,-72.6135264,3.99
South Deerfield,01373,Cumberland Farms,"31 Elm St, 01373",3.99,Cumberland,42.5038547,-71.1615121,3.89
South Deerfield,01373,Irving,"1 Greenfield Rd, 01373",3.99,-,42.4708672,-72.6158055,3.99
Greenfield,01301,Planet,"109 Mohawk Trail, 01301",3.69,-,42.5848575,-72.6166793,3.69
Greenfield,01301,Mobil,"142 Mohawk Tr, 01301",3.69,Mobil,41.6585209,-74.8076619,3.66
Greenfield,01301,Shell,"100 Mohawk Tr, 01301",3.69,Shell,41.658523,-74.8076823,3.64
Greenfield,01301,Sandri,"295 Federal St, 01301",3.69,-,42.600351,-72.5939125,3.69
Greenfield,01301,Cumberland Farms,"317 Federal St, 01301",3.85,Cumberland,42.6013026,-72.593169,3.75
Greenfield,01301,Stop & Shop,"488 Bernardston Rd, 01301",3.85,Stop & Shop,42.6094682,-72.5869418,3.75
Greenfield,01301,Speedway,"245 Federal St, 01301",3.85,Speedway,42.5981415,-72.5957967,3.8
Shelburne Falls,01370,Mobil,"269 Mohawk Tr, 01370",3.99,Mobil,41.6586025,-74.807643,3.96
Agawam,01001,CITGO,"650 Suffield St, 01001",3.54,-,42.0675744,-72.6317643,3.54
Agawam,01001,Shell,"325 Main St, 01001",3.63,Shell,42.082285,-72.6158119,3.58
Agawam,01001,Pride Market,"395 Main St, 01001",3.59,Pride,42.0800049,-72.6145481,3.49
Agawam,01001,Shell,"6 Lealand Ave, 01001",3.64,Shell,42.071971,-72.6152387,3.59
Agawam,01001,Mobil,"308 Suffield St, 01001",3.69,Mobil,42.0790669,-72.6300928,3.66
Agawam,01001,Gulf,"18 Springfield St, 01001",3.69,-,42.0897213,-72.6280116,3.69
Agawam,01001,Cumberland Farms,"837 Suffield St, 01001",3.69,Cumberland,42.0606701,-72.6315678,3.59
Agawam,01001,CITGO,"1 River Rd, 01001",3.79,-,42.04632,-72.6158718,3.79
