City,Zip,Station,Address,Base,Discount,Lat,Long,Net
Amherst,01002,Speedway,"468 West St South Amherst, MA, 01002",3.29,Speedway,42.3420911,-72.5198559,3.24
Ludlow,01033,Cumberland Farms,"74 W State St Granby, MA, 01033",3.19,Cumberland,42.2466124,-72.5432172,3.09
South Deerfield,01373,Irving,"1 Sunderland Rd South Deerfield, MA, 01373",2.85,-,42.468412,-72.608969,2.85
South Deerfield,01373,Irving,"1 Greenfield Rd South Deerfield, MA, 01373",3.09,-,42.4899751,-72.6098871,3.09
South Deerfield,01373,Cumberland Farms,"31 Elm St South Deerfield, MA, 01373",3.49,Cumberland,42.4769319,-72.6127799,3.39
Greenfield,01301,Stop & Shop,"488 Bernardston Rd Greenfield, MA, 01301",3.15,Stop & Shop,42.6094682,-72.5869418,3.05
Greenfield,01301,Cumberland Farms,"317 Federal St Greenfield, MA, 01301",3.22,Cumberland,42.6013026,-72.593169,3.12
Greenfield,01301,Sandri,"295 Federal St Greenfield, MA, 01301",3.19,-,42.600351,-72.5939125,3.19
Greenfield,01301,Sunoco,"416 Federal St Greenfield, MA, 01301",3.29,Sunoco,42.6060538,-72.5895143,3.26
Greenfield,01301,Speedway,"245 Federal St Greenfield, MA, 01301",3.29,Speedway,42.5980487,-72.595861,3.24
Greenfield,01301,Planet,"109 Mohawk Trail Greenfield, MA, 01301",3.39,-,42.5848575,-72.6166793,3.39
Greenfield,01301,Shell,"100 Mohawk Tr Greenfield, MA, 01301",3.39,Shell,,,3.34
Greenfield,01301,Mobil,"142 Mohawk Tr Greenfield, MA, 01301",3.39,Mobil,,,3.36
Greenfield,01301,F.L. Roberts,"63 Main St Greenfield, MA, 01301",3.39,-,42.5871489,-72.6066369,3.39
Greenfield,01301,Irving,"223 Mohawk Tr Greenfield, MA, 01301",3.49,-,,,3.49
Greenfield,01301,Shell,"242 Mohawk Tr Greenfield, MA, 01301",3.49,Shell,,,3.44
Shelburne Falls,01370,Mobil,"269 Mohawk Tr Shelburne Falls, MA, 01370",3.19,Mobil,,,3.16
Agawam,01001,Shell,"6 Lealand Ave Agawam, MA, 01001",3.09,Shell,42.071971,-72.6152387,3.04
Agawam,01001,Cumberland Farms,"837 Suffield St Agawam, MA, 01001",3.19,Cumberland,42.0606701,-72.6315678,3.09
Agawam,01001,Gulf,"18 Springfield St Agawam, MA, 01001",3.19,-,42.0897213,-72.6280116,3.19
Agawam,01001,CITGO,"650 Suffield St Agawam, MA, 01001",3.19,-,42.0675744,-72.6317643,3.19
Agawam,01001,CITGO,"1 River Rd Agawam, MA, 01001",3.19,-,42.04632,-72.6158718,3.19
Agawam,01001,Mobil,"308 Suffield St Agawam, MA, 01001",3.25,Mobil,42.0790669,-72.6300928,3.22
